0.00000000000E+0000	0.00000000000E+0000
1.00000000000E-0001	1.84955516892E-0002
2.00000000000E-0001	7.36873356466E-0002
3.00000000000E-0001	1.61152285219E-0001
4.00000000000E-0001	2.55879884525E-0001
5.00000000000E-0001	5.00000000000E-0001
6.00000000000E-0001	7.44120115475E-0001
7.00000000000E-0001	8.38847714781E-0001
8.00000000000E-0001	9.26312664353E-0001
9.00000000000E-0001	9.81504448311E-0001
1.00000000000E+0000	1.00000000000E+0000
